Member No.;Node;Location;;;Axial and Shear Strains [‰];;;Torsional and Bending Strains [mrad/m];;;
;No.;x [m];Flags;;ε_x;γ_xy / γ_xu;γ_xz / γ_xv;κ_x;κ_y / κ_u;κ_z / κ_v;Section (Material) | Member Comment
30;9;0.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;9;0.0000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
30;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;
31;11;0.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;11;0.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.4444444444444444;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.4444444444444444;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.8888888888888888;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;0.8888888888888888;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.3333333333333333;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.3333333333333333;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.7777777777777777;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.7777777777777777;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.0000000000000000;E | M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.0000000000000000;E | M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.0000000000000000;E | M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.0000000000000000;E | M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.2222222222222223;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.2222222222222223;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.6666666666666670;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;2.6666666666666670;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.1111111111111116;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.1111111111111116;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5555555555555562;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5555555555555562;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;;3.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;29;4.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.5000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;1.5000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;3.5000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
31;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;
32;12;0.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;0.4444444444444444;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;0.4444444444444444;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;0.8888888888888888;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;0.8888888888888888;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;1.3333333333333333;R | E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;1.3333333333333333;R | E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;1.7777777777777777;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;1.7777777777777777;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.0000000000000000;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.0000000000000000;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.2222222222222223;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.2222222222222223;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.6666666666666665;R | E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;2.6666666666666665;R | E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;3.1111111111111116;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;3.1111111111111116;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;3.5555555555555562;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;3.5555555555555562;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;30;4.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Extremes;12;0.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;12;0.0000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
Total;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
32;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
;;;;;;;;;;;
33;14;0.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.4444444444444444;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.4444444444444444;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.8888888888888888;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;0.8888888888888888;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.3333333333333333;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.3333333333333333;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.7777777777777777;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;1.7777777777777777;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.0000000000000000;E | M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.0000000000000000;E | M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.0000000000000000;E | M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.0000000000000000;E | M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.2222222222222223;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.2222222222222223;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.6666666666666670;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;2.6666666666666670;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.1111111111111116;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.1111111111111116;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5555555555555562;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5555555555555562;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Extremes;14;0.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;M;ε_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;M;γ_xy;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;M;γ_xz;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;32;4.0000000000000000;M;κ_x;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;14;0.0000000000000000;M;κ_y;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;3.5000000000000000;M;κ_z;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
Total;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
33;;;;;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 2 - R_M1 500/1000 | L : 4.000 m | concrete beam
;;;;;;;;;;;
34;15;0.0000000000000000;M;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;15;0.0000000000000000;M;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;0.4444444444444444;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;0.4444444444444444;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;0.8888888888888888;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;0.8888888888888888;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;1.3333333333333333;R | E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;1.3333333333333333;R | E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;1.7777777777777777;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;1.7777777777777777;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.0000000000000000;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.0000000000000000;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.2222222222222223;E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.2222222222222223;E;min;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
34;;2.6666666666666665;R | E;max;0.00;0.00;0.00;0.0;0.0;0.0;Beam | 1 - IPE 200 | L : 4.000 m | steel beam
